id,year,issue_d,final_d,emp_length_int,home_ownership,home_ownership_cat,income_category,annual_inc,income_cat,loan_amount,term,term_cat,application_type,application_type_cat,purpose,purpose_cat,interest_payments,interest_payment_cat,loan_condition,loan_condition_cat,interest_rate,grade,grade_cat,dti,total_pymnt,total_rec_prncp,recoveries,installment,region
48765010.0,2015.0,01/05/2015,1122015.0,10.0,,3.0,Low,44000.0,1.0,20000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,11.53,,2.0,33.01,4605.86,3369.39,0.0,659.81,ulster
1277475.0,2012.0,01/05/2012,1012014.0,10.0,MORTGAGE,3.0,Low,70000.0,1.0,20000.0, 60 months,2.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,12.12,,2.0,23.19,23540.95,20000.0,0.0,446.11,Northern-Irl
13617895.0,2014.0,01/04/2014,1012016.0,10.0,,3.0,Low,58000.0,1.0,14575.0, 60 months,2.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,21.18,,5.0,2.75,8311.38,3484.86,0.0,395.78,leinster
52018070.0,2015.0,01/06/2015,1012016.0,10.0,,1.0,Low,45000.0,1.0,12500.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,12.69,,3.0,31.52,2917.62,2074.83,0.0,419.32,ulster
23945717.0,2014.0,01/08/2014,1012016.0,7.0,MORTGAGE,3.0,Low,82056.0,1.0,24000.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,9.17,,2.0,26.23,8503.23,5727.58,0.0,500.19,Northern-Irl
55110711.0,2015.0,01/07/2015,1122015.0,10.0,MORTGAGE,3.0,Low,97200.0,1.0,28000.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,10.99,,2.0,24.36,3506.58,2162.28,0.0,608.65,cannught
11408061.0,2014.0,01/02/2014,1012016.0,10.0,MORTGAGE,3.0,Medium,200000.0,2.0,24000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,,,2.0,15.58,16955.4,13835.24,0.0,770.7,leinster
61443216.0,2015.0,01/10/2015,1012016.0,2.0,RENT,1.0,Medium,125000.0,2.0,12000.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,8.18,B,2.0,26.56,719.45,491.01,0.0,244.36,cannught
60305539.0,2015.0,01/09/2015,1012016.0,8.0,MORTGAGE,3.0,Low,70000.0,1.0,18000.0, 60 months,2.0,INDIVIDUAL,1.0,,1.0,,2.0,Good Loan,0.0,15.61,D,4.0,20.2,1704.82,815.17,0.0,434.01,leinster
66443172.0,2015.0,01/12/2015,,10.0,RENT,1.0,Low,65000.0,1.0,17475.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,8.38,,2.0,28.16,534.41,428.65,0.0,550.68,ulster
54100034.0,2015.0,01/07/2015,1012016.0,3.0,,3.0,Low,85795.0,1.0,35000.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,12.69,,3.0,26.23,4720.24,2591.85,0.0,790.82,leinster
6915800.0,2013.0,01/09/2013,1012016.0,10.0,,3.0,Medium,105000.0,2.0,30000.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,21.15,E,5.0,30.51,22786.47,10214.15,0.0,814.14,munster
44553615.0,2015.0,01/04/2015,1012016.0,10.0,,3.0,Medium,120000.0,2.0,8000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,9.17,,2.0,18.09,2291.28,1799.47,0.0,255.04,cannught
50223964.0,2015.0,01/06/2015,1012016.0,2.0,,3.0,Low,99250.0,1.0,24000.0, 36 months,1.0,INDIVIDUAL,1.0,,7.0,Low,1.0,Good Loan,0.0,6.24,A,1.0,15.45,5112.54,4322.55,0.0,732.74,munster
33290315.0,2014.0,01/10/2014,1012016.0,10.0,,3.0,Medium,106000.0,2.0,34000.0,,1.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,9.17,,2.0,19.18,15157.14,12127.97,0.0,1083.89,leinster
29293630.0,2014.0,01/10/2014,1012016.0,9.0,RENT,1.0,Low,32000.0,1.0,8700.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,8.39,,1.0,17.48,4108.94,3362.08,0.0,274.2,munster
10149809.0,2014.0,01/01/2014,1052014.0,1.0,,3.0,Low,47000.0,1.0,13000.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,25.99,G,7.0,29.6,14109.71,13000.0,0.0,389.15,ulster
456408.0,,01/11/2009,1112012.0,9.0,MORTGAGE,3.0,Low,35360.0,1.0,10000.0, 36 months,1.0,INDIVIDUAL,1.0,,7.0,Low,1.0,Good Loan,0.0,8.94,,1.0,12.52,11434.81,10000.0,0.0,317.72,Northern-Irl
19126492.0,2014.0,01/06/2014,1012016.0,10.0,,3.0,Medium,150000.0,2.0,18000.0, 36 months,1.0,INDIVIDUAL,1.0,home_improvement,7.0,Low,1.0,Good Loan,0.0,12.99,C,3.0,15.67,11521.79,8630.29,0.0,606.41,ulster
61468862.0,2015.0,01/10/2015,1122015.0,10.0,MORTGAGE,3.0,Medium,180000.0,2.0,24000.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,18.25,E,5.0,29.46,1383.61,499.21,0.0,612.72,leinster
49524315.0,2015.0,01/05/2015,1012016.0,1.0,,1.0,Low,50000.0,1.0,15000.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,8.18,B,2.0,23.81,3763.58,3023.81,0.0,471.3,munster
49126886.0,2015.0,01/06/2015,1012016.0,0.5,,1.0,Low,16000.0,1.0,, 36 months,1.0,INDIVIDUAL,1.0,,1.0,High,,Good Loan,0.0,18.25,E,5.0,31.43,2028.5,1240.63,0.0,290.23,Northern-Irl
14708928.0,2014.0,01/04/2014,1122015.0,10.0,,3.0,Low,40000.0,1.0,9000.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,7.9,,1.0,19.71,5632.4,4736.85,0.0,281.62,cannught
23283191.0,2014.0,01/08/2014,1112015.0,4.0,RENT,1.0,Low,28000.0,1.0,7000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,14.99,,3.0,38.92,8137.47,7000.0,0.0,242.63,leinster
3150649.0,2013.0,01/01/2013,1122013.0,10.0,RENT,1.0,Low,42240.0,1.0,19000.0, 36 months,1.0,INDIVIDUAL,1.0,credit_card,1.0,High,2.0,Bad Loan,1.0,18.49,,4.0,27.22,6915.8,4268.41,12.65,691.58,ulster
61341703.0,2015.0,01/10/2015,1122015.0,6.05,,2.0,Low,34000.0,1.0,6500.0, 36 months,1.0,INDIVIDUAL,1.0,,7.0,High,2.0,,0.0,13.99,C,3.0,6.53,434.16,294.41,0.0,222.13,cannught
10145823.0,2013.0,01/12/2013,1032015.0,7.0,,3.0,Low,40000.0,1.0,13200.0, 36 months,1.0,INDIVIDUAL,1.0,other,4.0,High,2.0,Good Loan,0.0,19.22,D,,19.5,15856.60323,13200.0,0.0,485.33,cannught
1417154.0,2012.0,01/07/2012,1102013.0,2.0,,3.0,Low,49000.0,1.0,15000.0, 60 months,2.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,19.72,D,4.0,8.25,18202.56,15000.0,0.0,395.08,ulster
46576662.0,2015.0,01/04/2015,1012016.0,6.05,RENT,1.0,Low,36300.0,1.0,12600.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,15.61,,4.0,23.57,2419.55,1171.55,0.0,303.81,ulster
555859.0,2010.0,01/08/2010,1092011.0,5.0,,3.0,Low,39996.0,1.0,10800.0, 60 months,2.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,17.19,E,5.0,13.17,12540.18,10800.0,0.0,269.52,Northern-Irl
40921589.0,2015.0,01/02/2015,1092015.0,8.0,,1.0,Low,45000.0,1.0,12000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Bad Loan,1.0,12.29,,3.0,34.98,2785.29,2002.06,0.0,400.24,Northern-Irl
5374722.0,2013.0,01/05/2013,1052015.0,0.5,,1.0,Low,40000.0,1.0,11000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,,D,4.0,25.2,13932.12942,11000.0,0.0,400.39,Northern-Irl
790748.0,2011.0,01/07/2011,1042012.0,2.0,,1.0,Low,95000.0,1.0,20000.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,10.99,,2.0,13.65,21349.47,20000.0,0.0,654.68,leinster
3346395.0,2013.0,01/02/2013,1032014.0,5.0,MORTGAGE,3.0,Low,65000.0,1.0,20000.0, 60 months,2.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,13.11,,2.0,17.0,22455.06731,20000.0,0.0,456.19,cannught
39572050.0,2015.0,01/01/2015,1122015.0,6.0,RENT,1.0,Low,57500.0,1.0,20000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,11.99,B,2.0,31.48,7279.56,5371.03,0.0,664.2,ulster
1015173.0,2011.0,01/11/2011,1122014.0,7.0,MORTGAGE,3.0,Low,37980.0,1.0,3500.0, 36 months,1.0,INDIVIDUAL,1.0,major_purchase,8.0,,1.0,Good Loan,0.0,6.03,A,1.0,4.96,3834.627027000001,3500.0,0.0,106.53,leinster
65068119.0,2015.0,,1012016.0,10.0,RENT,1.0,Medium,108000.0,2.0,6400.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,8.18,B,2.0,16.28,396.36,316.0,0.0,201.09,Northern-Irl
66150766.0,2015.0,01/12/2015,1012016.0,10.0,MORTGAGE,3.0,Medium,125000.0,2.0,12000.0, 60 months,2.0,INDIVIDUAL,1.0,home_improvement,7.0,Low,1.0,Good Loan,0.0,7.89,A,1.0,15.92,237.43,163.79,0.0,242.69,munster
8629985.0,2013.0,01/11/2013,1012016.0,3.0,MORTGAGE,,Low,97500.0,1.0,9000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,9.67,,2.0,10.26,7513.14,6233.13,0.0,289.02,ulster
14368146.0,2014.0,01/04/2014,1012016.0,10.0,,3.0,Low,85000.0,1.0,12000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,14.16,,3.0,20.33,8632.47,6379.28,0.0,411.07,leinster
38486383.0,2015.0,01/01/2015,1012016.0,8.0,MORTGAGE,3.0,Low,59000.0,1.0,8000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,,1.0,Good Loan,0.0,8.19,A,1.0,15.74,2761.76,2240.21,0.0,251.4,cannught
64108344.0,2015.0,01/11/2015,1122015.0,4.0,MORTGAGE,3.0,Low,50000.0,1.0,7000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,12.05,,3.0,18.7,244.38,162.38,0.0,232.67,ulster
64058210.0,2015.0,01/11/2015,1012016.0,10.0,,1.0,Low,60000.0,1.0,26400.0, 60 months,2.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,17.86,,4.0,24.92,1952.75,1232.68,0.0,668.38,leinster
1589000.0,2012.0,,1102014.0,6.05,MORTGAGE,3.0,Low,68000.0,1.0,, 36 months,1.0,INDIVIDUAL,1.0,,1.0,,2.0,Good Loan,0.0,14.33,C,3.0,22.8,17504.27436,14500.0,0.0,497.91,leinster
55191644.0,2015.0,01/07/2015,1012016.0,7.0,,3.0,Low,88000.0,1.0,18000.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,13.33,C,3.0,19.96,2049.72,1087.19,0.0,412.61,leinster
54483422.0,2015.0,01/07/2015,1122015.0,3.0,RENT,1.0,Low,56000.0,1.0,, 36 months,1.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Bad Loan,1.0,12.69,C,3.0,36.35,2004.24,1407.66,0.0,402.54,ulster
19936666.0,2014.0,01/07/2014,1012016.0,10.0,,1.0,Low,92000.0,1.0,5400.0, 36 months,1.0,INDIVIDUAL,1.0,,12.0,High,2.0,Good Loan,0.0,14.99,,3.0,5.69,3369.06,2399.66,0.0,187.17,Northern-Irl
41041825.0,2015.0,01/02/2015,1012016.0,1.0,,3.0,Low,42000.0,1.0,19300.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,10.99,,2.0,27.77,4603.16,2796.34,0.0,419.54,leinster
23814807.0,2014.0,01/08/2014,1012016.0,0.5,RENT,1.0,Low,16320.0,1.0,1500.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,15.61,D,4.0,4.04,844.59,581.67,0.0,52.45,munster
38468854.0,2015.0,01/01/2015,,0.5,,1.0,Low,60000.0,1.0,10000.0,,2.0,INDIVIDUAL,1.0,,1.0,High,2.0,Good Loan,0.0,17.14,D,4.0,19.34,2736.54,1258.22,0.0,249.28,Northern-Irl
27120362.0,2014.0,01/09/2014,1012016.0,2.0,RENT,1.0,Low,60000.0,1.0,15000.0, 36 months,1.0,INDIVIDUAL,1.0,major_purchase,8.0,Low,1.0,Good Loan,0.0,12.99,C,3.0,16.15,7633.8,5553.19,0.0,505.34,munster
8597836.0,2013.0,01/11/2013,1032014.0,3.0,,1.0,Low,28000.0,1.0,1000.0, 36 months,1.0,INDIVIDUAL,1.0,other,4.0,,2.0,Bad Loan,1.0,23.7,,6.0,6.22,155.9,79.43,0.0,39.08,Northern-Irl
57146373.0,2015.0,01/08/2015,1012016.0,10.0,MORTGAGE,3.0,Low,40000.0,1.0,5000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,9.17,B,2.0,15.06,808.45,615.28,0.0,159.4,leinster
2045040.0,2012.0,01/11/2012,1062015.0,8.0,MORTGAGE,3.0,Medium,115000.0,2.0,14000.0, 36 months,1.0,INDIVIDUAL,1.0,other,4.0,High,2.0,Good Loan,0.0,14.33,C,3.0,9.3,17244.3175,14000.0,0.0,480.74,leinster
11935885.0,2014.0,01/02/2014,1122015.0,6.0,,3.0,High,212362.0,3.0,8000.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,8.9,,1.0,9.94,5588.66,4633.98,0.0,254.03,ulster
1064860.0,2012.0,01/01/2012,1012015.0,6.05,,3.0,Low,24879.0,1.0,4000.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,High,2.0,Good Loan,0.0,14.65,,3.0,8.2,4966.013505,4000.0,0.0,137.98,ulster
3354150.0,2013.0,01/02/2013,1092015.0,5.0,MORTGAGE,3.0,Low,34000.0,1.0,11700.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,High,2.0,Bad Loan,1.0,19.05,,4.0,12.46,12885.7,9251.11,0.0,429.18,leinster
57347010.0,2015.0,01/09/2015,1012016.0,5.0,RENT,1.0,Medium,151000.0,2.0,20000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,6.24,A,1.0,3.88,2435.55,2042.34,0.0,610.62,ulster
50497925.0,2015.0,01/06/2015,1012016.0,1.0,,1.0,Low,40000.0,1.0,2875.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,16.99,,4.0,23.46,714.72,451.3,0.0,102.49,ulster
551327.0,2010.0,01/07/2010,1082013.0,3.0,MORTGAGE,3.0,Medium,120000.0,2.0,20000.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,,2.0,Good Loan,0.0,14.84,,4.0,8.69,24891.91,20000.01,0.0,691.75,Northern-Irl
12985795.0,2014.0,01/03/2014,1122015.0,7.0,OWN,2.0,Low,34000.0,1.0,11725.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,High,2.0,Good Loan,0.0,14.16,,3.0,16.24,8434.65,6233.1,0.0,401.65,Northern-Irl
44865510.0,2015.0,01/04/2015,1102015.0,0.5,,2.0,Low,60000.0,1.0,21600.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,High,2.0,Bad Loan,1.0,24.99,,6.0,25.82,3743.24,1163.41,0.0,633.87,cannught
58732289.0,2015.0,01/08/2015,1012016.0,5.0,MORTGAGE,3.0,Low,68552.0,1.0,10500.0, 36 months,,INDIVIDUAL,1.0,credit_card,1.0,Low,1.0,Good Loan,0.0,6.24,,1.0,18.75,1599.26,1343.8,0.0,320.58,leinster
6115372.0,2013.0,01/07/2013,1072014.0,6.0,MORTGAGE,3.0,Low,48000.0,1.0,19750.0, 60 months,2.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,20.8,E,5.0,27.34,20909.20682,19750.0,0.0,532.09,leinster
19947100.0,2014.0,01/07/2014,1012016.0,6.0,,3.0,Low,91092.0,1.0,, 36 months,1.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,14.49,,3.0,14.68,7434.0,5354.5,0.0,413.0,munster
68010312.0,2015.0,01/12/2015,1012016.0,10.0,OWN,2.0,Low,79000.0,1.0,34750.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,18.49,,4.0,38.74,0.0,0.0,0.0,891.72,ulster
55111240.0,2015.0,01/07/2015,1072015.0,1.0,,3.0,Low,42000.0,1.0,12000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,18.55,E,5.0,15.94,12018.56,12000.0,0.0,437.15,ulster
22323744.0,2014.0,01/07/2014,1122015.0,2.0,MORTGAGE,3.0,Low,49271.0,1.0,19675.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,18.99,E,5.0,18.98,8674.76,3845.65,0.0,510.28,leinster
20712896.0,2014.0,01/07/2014,1122015.0,1.0,,1.0,Low,60000.0,1.0,7000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,,,1.0,15.33,3712.12,3105.7,0.0,218.36,ulster
13327134.0,2014.0,01/04/2014,1012016.0,1.0,,1.0,Low,55000.0,1.0,16900.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,14.64,,3.0,16.15,12240.27,8954.41,0.0,582.87,leinster
15520548.0,2014.0,01/05/2014,1012016.0,7.0,,3.0,Low,64500.0,1.0,15400.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,7.12,A,1.0,20.82,9527.2,8149.59,0.0,476.36,cannught
12635350.0,2014.0,01/04/2014,1102014.0,6.0,,3.0,Low,40000.0,,18000.0, 60 months,2.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Bad Loan,1.0,15.31,,3.0,6.87,2586.96,1248.29,0.0,431.16,ulster
41062813.0,2015.0,01/02/2015,1012016.0,5.0,,1.0,Low,34000.0,1.0,1200.0, 36 months,1.0,INDIVIDUAL,1.0,,4.0,Low,1.0,Good Loan,0.0,10.99,,2.0,30.43,430.72,325.95,0.0,39.29,ulster
1387560.0,,01/07/2012,1122013.0,3.0,RENT,1.0,Low,45000.0,1.0,, 36 months,1.0,INDIVIDUAL,1.0,credit_card,1.0,Low,1.0,Good Loan,0.0,11.14,,2.0,25.55,7886.91,7000.0,0.0,229.64,cannught
719381.0,2011.0,01/04/2011,1042014.0,5.0,,1.0,Low,34008.0,1.0,3000.0, 36 months,1.0,INDIVIDUAL,1.0,other,4.0,Low,1.0,Good Loan,0.0,10.0,,2.0,18.49,3482.9636590000005,3000.0,0.0,96.81,ulster
40227982.0,2015.0,01/02/2015,1012016.0,2.0,,2.0,Medium,175000.0,2.0,11700.0,,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,8.19,A,1.0,12.46,4039.05,3276.27,0.0,367.67,Northern-Irl
14267881.0,2014.0,01/06/2014,1052015.0,10.0,,3.0,Low,66000.0,1.0,13600.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,9.17,B,2.0,8.38,14568.31,13600.0,0.0,433.56,ulster
5970581.0,2013.0,01/07/2013,1012016.0,2.0,,3.0,Medium,104400.0,2.0,25000.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,12.35,B,2.0,11.1,16814.68,10594.36,0.0,560.55,Northern-Irl
2445095.0,2012.0,01/12/2012,1052014.0,4.0,,3.0,Low,80000.0,1.0,10200.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,7.9,A,1.0,29.51,11068.26589,10200.0,0.0,319.17,ulster
19116059.0,2014.0,01/06/2014,1012016.0,10.0,,1.0,Low,30000.0,1.0,7000.0, 36 months,1.0,INDIVIDUAL,1.0,credit_card,1.0,Low,1.0,Good Loan,0.0,7.69,,1.0,15.0,4148.84,3493.74,0.0,218.36,Northern-Irl
46134366.0,2015.0,01/04/2015,1122015.0,2.0,,3.0,Low,45000.0,1.0,12275.0, 60 months,2.0,INDIVIDUAL,1.0,,1.0,High,2.0,Good Loan,0.0,15.61,,4.0,28.37,2357.11,,0.0,295.97,leinster
46746048.0,2015.0,01/05/2015,1012016.0,10.0,,3.0,Low,48000.0,1.0,10000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,13.99,C,3.0,36.0,2718.3,1876.41,0.0,341.73,munster
41039695.0,2015.0,01/02/2015,1012016.0,0.5,MORTGAGE,3.0,Low,55000.0,1.0,16225.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,6.92,A,1.0,19.97,5488.7,4606.37,0.0,500.39,Northern-Irl
4376685.0,2013.0,01/05/2013,1072013.0,10.0,,1.0,Medium,105740.0,2.0,25000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,15.8,,3.0,10.74,25651.21,25000.0,0.0,876.46,munster
3806261.0,2013.0,01/04/2013,1042014.0,10.0,,3.0,Low,97000.0,1.0,35000.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,15.31,C,3.0,17.04,39741.63,35000.0,0.0,1218.61,leinster
57295877.0,2015.0,01/08/2015,1122015.0,2.0,,2.0,Low,60320.0,1.0,, 36 months,1.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,16.55,D,4.0,20.79,2591.87,1668.21,0.0,531.44,cannught
37671710.0,2014.0,01/12/2014,1122015.0,3.0,,1.0,Low,80000.0,1.0,20000.0, 60 months,2.0,INDIVIDUAL,1.0,credit_card,1.0,Low,1.0,Good Loan,0.0,11.44,B,2.0,25.46,5245.58,3144.49,0.0,439.25,Northern-Irl
727804.0,2011.0,01/04/2011,1112013.0,9.0,,1.0,Low,48000.0,1.0,, 36 months,1.0,INDIVIDUAL,1.0,,,Low,1.0,Good Loan,0.0,6.92,,1.0,14.93,,5000.0,0.0,154.21,cannught
45704228.0,2015.0,01/04/2015,1012016.0,1.0,,3.0,Low,61000.0,1.0,15000.0, 60 months,2.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,9.99,,2.0,32.76,2859.44,1803.1,0.0,318.64,ulster
6877128.0,2013.0,01/08/2013,1122015.0,4.0,,3.0,Low,85800.0,1.0,2500.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,High,2.0,Good Loan,0.0,20.31,D,4.0,23.88,2612.68,1807.55,0.0,93.31,Northern-Irl
24786567.0,2014.0,01/08/2014,1122015.0,8.0,,,Low,62000.0,1.0,25000.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,13.35,C,3.0,10.39,9173.12,5138.42,0.0,573.32,Northern-Irl
29725141.0,2014.0,01/10/2014,1012016.0,10.0,,,Medium,160000.0,2.0,18000.0, 60 months,2.0,INDIVIDUAL,1.0,,1.0,High,2.0,Good Loan,0.0,14.99,,3.0,26.78,6428.37,3327.64,0.0,428.13,leinster
6965474.0,2013.0,01/09/2013,1012016.0,10.0,,3.0,Medium,115000.0,2.0,7500.0, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,6.03,,1.0,4.41,6391.21,5714.29,0.0,228.27,leinster
40990899.0,2015.0,01/02/2015,1012016.0,6.0,RENT,1.0,Medium,110000.0,2.0,, 60 months,2.0,INDIVIDUAL,1.0,other,4.0,High,2.0,Good Loan,0.0,20.49,,5.0,4.9,10265.62,4067.06,0.0,936.86,Northern-Irl
59120752.0,2015.0,01/09/2015,1012016.0,1.0,MORTGAGE,3.0,Low,65000.0,1.0,, 36 months,1.0,INDIVIDUAL,1.0,debt_consolidation,6.0,Low,1.0,Good Loan,0.0,5.32,A,1.0,13.78,1201.64,1034.12,0.0,301.15,leinster
2604813.0,2013.0,01/01/2013,1012016.0,10.0,,1.0,,42000.0,1.0,8000.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,,2.0,Good Loan,0.0,15.8,,3.0,27.62,10096.78202,8000.0,0.0,280.47,Northern-Irl
7730132.0,2013.0,01/12/2013,1082014.0,8.0,MORTGAGE,3.0,Low,75000.0,1.0,7500.0, 36 months,1.0,INDIVIDUAL,1.0,,1.0,High,2.0,Good Loan,0.0,14.47,C,3.0,6.77,8165.495137999999,7500.0,0.0,258.05,cannught
595127.0,2010.0,01/10/2010,1102015.0,10.0,MORTGAGE,3.0,Low,92256.0,1.0,22000.0, 60 months,2.0,INDIVIDUAL,1.0,,6.0,High,2.0,Good Loan,0.0,18.3,,6.0,16.99,33734.82627,22000.0,0.0,562.26,ulster
13068353.0,2014.0,01/05/2014,1012016.0,10.0,RENT,1.0,Low,100000.0,1.0,18500.0, 36 months,1.0,INDIVIDUAL,1.0,,6.0,Low,1.0,Good Loan,0.0,8.9,,1.0,14.75,11748.8,9668.23,0.0,587.44,leinster
10935074.0,2014.0,01/01/2014,1072015.0,10.0,,1.0,Low,67000.0,1.0,12000.0, 60 months,2.0,INDIVIDUAL,1.0,,1.0,,2.0,Good Loan,0.0,16.24,C,3.0,14.88,14686.3,12000.0,0.0,293.35,Northern-Irl
57154699.0,2015.0,01/08/2015,1012016.0,1.0,MORTGAGE,3.0,Low,65000.0,1.0,25000.0, 60 months,2.0,INDIVIDUAL,1.0,,1.0,Low,1.0,Good Loan,0.0,8.18,,2.0,9.25,2533.99,1716.51,0.0,509.07,ulster
7385039.0,2013.0,01/09/2013,1012016.0,5.0,RENT,1.0,Low,50000.0,1.0,22250.0, 60 months,2.0,INDIVIDUAL,1.0,,1.0,,2.0,Good Loan,0.0,16.2,,3.0,29.3,14672.45,7855.27,0.0,543.45,Northern-Irl
6167048.0,2013.0,01/07/2013,1042015.0,5.0,,3.0,Low,66000.0,1.0,10000.0, 36 months,1.0,INDIVIDUAL,1.0,credit_card,1.0,Low,1.0,Good Loan,0.0,11.55,B,2.0,16.76,11532.50984,,0.0,330.0,leinster
